trip_id,source_area_type,destination_area_type,distance_km,duration_min,traffic_level,time_of_day,day_type,weather,vehicle_type,peak_hour,transfer_count,walking_distance_m,route_type,estimated_fare
SCV20002130,airport,metro_station,15.33,58.80,medium,night,weekday,clear,ola,no,0,31,direct,584.48
SCV20002131,residential,commercial,3.65,57.70,medium,evening,weekday,clear,metro,yes,2,1225,multimodal,13.31
SCV20002132,airport,office_area,27.43,138.80,medium,evening,weekday,clear,metro,no,0,98,direct,55.84
SCV20002133,college_area,residential,4.77,31.40,medium,evening,weekday,clear,ola,yes,0,47,direct,236.24
SCV20002134,residential,shopping_area,10.42,33.00,low,afternoon,weekday,clear,ola,no,0,164,direct,322.33
SCV20002135,college_area,commercial,6.26,37.80,medium,evening,weekday,clear,metro,yes,0,278,direct,38.90
SCV20002136,metro_station,office_area,5.76,60.40,high,evening,weekday,rainy,uber,yes,0,29,direct,668.86
SCV20002137,college_area,office_area,9.95,35.00,low,night,weekday,clear,uber,no,0,87,direct,384.49
SCV20002138,residential,office_area,13.64,53.10,medium,morning,weekday,clear,ola,yes,0,62,direct,533.16
SCV20002139,residential,metro_station,3.39,18.70,medium,morning,weekday,clear,ola,yes,0,103,direct,205.41
SCV20002140,college_area,residential,4.59,18.40,low,afternoon,weekend,rainy,rapido,no,0,204,direct,91.80
SCV20002141,college_area,metro_station,6.30,68.10,medium,evening,weekday,clear,bus,yes,1,1077,multimodal,36.90
SCV20002142,residential,office_area,10.48,91.50,high,evening,weekday,rainy,auto,yes,0,162,direct,459.57
SCV20002143,residential,office_area,11.27,50.20,medium,morning,weekday,clear,uber,yes,1,0,direct,607.79
SCV20002144,metro_station,commercial,4.17,27.30,low,evening,weekend,cloudy,ola,no,0,13,direct,170.42
SCV20002145,college_area,commercial,7.01,84.10,medium,afternoon,weekday,clear,metro,yes,3,1939,multimodal,28.54
SCV20002146,commercial,residential,9.78,81.50,medium,evening,weekday,cloudy,bus,yes,1,1434,multimodal,45.04
SCV20002147,commercial,shopping_area,6.80,23.50,low,night,weekday,cloudy,auto,no,1,186,direct,156.75
SCV20002148,college_area,metro_station,4.17,24.40,medium,morning,weekday,clear,metro,no,0,384,direct,10.00
SCV20002149,commercial,residential,8.29,37.40,medium,morning,weekday,clear,rapido,yes,0,29,direct,147.75
SCV20002150,metro_station,shopping_area,5.52,14.90,low,afternoon,weekday,clear,bus,no,0,240,direct,13.31
SCV20002151,residential,shopping_area,10.88,70.50,medium,afternoon,weekday,rainy,auto,no,1,1230,multimodal,312.59
SCV20002152,metro_station,commercial,4.05,29.00,high,morning,weekday,rainy,ola,yes,0,99,direct,355.24
SCV20002153,residential,metro_station,7.89,42.10,medium,evening,weekday,clear,auto,yes,0,121,direct,238.47
SCV20002154,commercial,office_area,2.30,36.30,high,evening,weekday,rainy,rapido,yes,0,160,direct,129.33
SCV20002155,residential,metro_station,3.60,43.30,low,night,weekend,rainy,bus,no,1,1631,multimodal,46.08
SCV20002156,commercial,residential,7.78,94.40,high,evening,weekday,rainy,bus,yes,2,2152,multimodal,41.16
SCV20002157,residential,commercial,5.44,19.70,low,night,weekday,rainy,auto,yes,0,110,direct,134.46
SCV20002158,commercial,metro_station,3.44,22.40,medium,evening,weekday,clear,uber,yes,0,98,direct,260.77
SCV20002159,commercial,office_area,3.56,75.20,high,evening,weekday,cloudy,bus,yes,1,1340,multimodal,35.35
SCV20002160,college_area,office_area,12.09,99.90,high,evening,weekday,clear,auto,yes,0,0,direct,482.27
SCV20002161,college_area,commercial,8.13,37.10,medium,morning,weekday,cloudy,ola,yes,0,0,direct,369.78
SCV20002162,metro_station,commercial,5.79,42.10,medium,evening,weekday,clear,rapido,yes,0,78,direct,134.48
SCV20002163,residential,commercial,11.54,83.00,high,evening,weekday,clear,rapido,yes,0,71,direct,303.98
SCV20002164,college_area,metro_station,1.50,33.60,medium,morning,weekday,rainy,uber,yes,1,927,multimodal,317.42
SCV20002165,commercial,shopping_area,8.49,25.30,low,morning,weekend,cloudy,rapido,no,0,0,direct,129.76
SCV20002166,college_area,commercial,13.88,76.40,low,afternoon,weekday,clear,metro,no,2,1214,multimodal,49.41
SCV20002167,commercial,office_area,8.54,59.00,high,morning,weekday,rainy,bus,yes,0,122,direct,41.28
SCV20002168,commercial,office_area,7.22,38.20,medium,morning,weekday,clear,metro,yes,0,194,direct,10.00
SCV20002169,metro_station,residential,2.50,17.30,low,afternoon,weekend,cloudy,metro,no,0,296,direct,10.00
SCV20002170,commercial,office_area,6.40,22.60,low,night,weekday,clear,rapido,yes,0,97,direct,115.18
SCV20002171,metro_station,residential,1.92,16.80,medium,afternoon,weekday,rainy,rapido,no,0,24,direct,71.32
SCV20002172,residential,office_area,10.84,47.80,low,evening,weekend,cloudy,uber,no,0,63,direct,510.82
SCV20002173,residential,metro_station,6.66,39.20,medium,morning,weekday,cloudy,auto,yes,0,161,direct,202.72
SCV20002174,residential,metro_station,3.25,16.50,medium,morning,weekday,clear,ola,yes,0,87,direct,174.32
SCV20002175,commercial,residential,5.25,36.80,medium,morning,weekday,rainy,rapido,yes,0,0,direct,115.00
SCV20002176,commercial,shopping_area,7.75,48.30,medium,evening,weekend,clear,uber,no,1,76,direct,457.05
SCV20002177,residential,metro_station,9.03,41.50,medium,morning,weekday,clear,ola,no,0,127,direct,340.06
SCV20002178,commercial,shopping_area,4.75,44.80,high,morning,weekday,rainy,rapido,yes,0,115,direct,179.61
SCV20002179,college_area,office_area,8.25,80.50,medium,morning,weekday,clear,bus,yes,3,1736,multimodal,28.59
SCV20002180,metro_station,residential,2.92,30.10,medium,afternoon,weekday,clear,ola,no,0,23,direct,191.30
SCV20002181,airport,residential,28.97,150.00,high,morning,weekday,clear,bus,yes,1,543,multimodal,63.71
SCV20002182,metro_station,residential,3.32,17.60,low,afternoon,weekend,cloudy,auto,no,0,106,direct,98.35
SCV20002183,metro_station,commercial,5.62,68.40,high,evening,weekday,clear,metro,yes,1,972,multimodal,33.05
SCV20002184,residential,commercial,8.25,78.20,high,evening,weekday,rainy,rapido,yes,0,27,direct,259.38
SCV20002185,college_area,office_area,13.44,32.30,low,night,weekday,clear,rapido,no,0,105,direct,148.52
SCV20002186,commercial,office_area,7.47,91.80,high,evening,weekday,clear,metro,yes,1,965,multimodal,32.49
SCV20002187,commercial,office_area,5.38,20.90,low,night,weekend,clear,rapido,no,0,222,direct,86.66
SCV20002188,airport,residential,36.32,112.00,low,afternoon,weekend,cloudy,auto,no,1,156,direct,662.87
SCV20002189,metro_station,shopping_area,5.94,21.50,low,night,weekend,clear,ola,no,0,163,direct,219.90
SCV20002190,metro_station,commercial,4.01,49.40,high,evening,weekday,cloudy,ola,yes,0,184,direct,362.91
SCV20002191,metro_station,residential,5.51,33.80,medium,evening,weekday,clear,uber,yes,0,8,direct,389.00
SCV20002192,commercial,office_area,5.23,37.10,medium,evening,weekday,clear,uber,yes,0,36,direct,409.01
SCV20002193,college_area,residential,4.10,42.60,medium,morning,weekday,clear,bus,yes,1,1330,multimodal,24.53
SCV20002194,commercial,residential,8.85,54.30,medium,evening,weekday,clear,metro,yes,0,216,direct,13.98
SCV20002195,metro_station,office_area,3.79,45.30,medium,morning,weekday,cloudy,ola,yes,1,921,multimodal,281.88
SCV20002196,airport,residential,30.17,85.90,low,afternoon,weekday,clear,uber,no,0,87,direct,1115.24
SCV20002197,metro_station,office_area,7.74,56.80,low,night,weekend,rainy,bus,no,2,1208,multimodal,35.24
SCV20002198,metro_station,residential,6.15,29.50,medium,morning,weekday,rainy,ola,yes,0,118,direct,323.51
SCV20002199,commercial,shopping_area,6.15,23.50,low,night,weekday,cloudy,ola,no,0,2,direct,228.81
SCV20002200,commercial,residential,10.58,46.70,medium,morning,weekday,clear,rapido,yes,0,174,direct,166.77
SCV20002201,commercial,metro_station,6.79,25.70,low,night,weekday,clear,rapido,no,0,81,direct,90.11
SCV20002202,residential,office_area,4.61,56.70,medium,evening,weekday,clear,uber,yes,2,863,multimodal,459.75
SCV20002203,commercial,office_area,8.14,57.00,medium,morning,weekday,clear,metro,yes,1,301,multimodal,10.00
SCV20002204,residential,shopping_area,6.54,16.60,low,night,weekday,clear,rapido,no,0,128,direct,95.56
SCV20002205,metro_station,shopping_area,6.26,29.70,medium,morning,weekend,clear,ola,yes,0,149,direct,282.34
SCV20002206,airport,residential,33.53,150.00,high,morning,weekday,rainy,metro,yes,1,775,multimodal,69.97
SCV20002207,commercial,metro_station,1.82,33.90,medium,afternoon,weekend,clear,rapido,yes,1,997,multimodal,98.06
SCV20002208,commercial,residential,8.33,49.80,medium,evening,weekend,cloudy,uber,no,0,0,direct,471.68
SCV20002209,college_area,residential,11.15,57.50,medium,morning,weekday,clear,ola,yes,1,599,multimodal,523.09
SCV20002210,commercial,office_area,9.18,58.60,medium,morning,weekend,cloudy,rapido,yes,1,906,multimodal,176.61
SCV20002211,airport,residential,15.50,113.00,medium,evening,weekend,clear,bus,no,1,1642,multimodal,65.34
SCV20002212,metro_station,office_area,8.44,99.00,high,evening,weekday,cloudy,metro,yes,1,1429,multimodal,58.36
SCV20002213,residential,metro_station,3.43,18.70,medium,morning,weekday,clear,bus,yes,0,165,direct,25.12
SCV20002214,college_area,commercial,10.03,54.20,medium,evening,weekday,rainy,uber,yes,0,15,direct,627.34
SCV20002215,commercial,office_area,4.47,51.80,medium,afternoon,weekday,clear,bus,yes,1,1189,multimodal,32.95
SCV20002216,college_area,commercial,7.11,18.30,low,night,weekday,clear,metro,yes,0,312,direct,10.00
SCV20002217,metro_station,residential,6.79,36.80,high,morning,weekday,clear,uber,yes,0,25,direct,529.69
SCV20002218,college_area,metro_station,6.02,37.00,medium,morning,weekend,cloudy,uber,yes,0,9,direct,438.30
SCV20002219,residential,office_area,6.96,63.90,high,evening,weekday,rainy,rapido,yes,1,119,direct,201.69
SCV20002220,metro_station,residential,4.35,34.30,high,morning,weekday,cloudy,auto,yes,0,40,direct,193.75
SCV20002221,commercial,office_area,9.57,33.50,medium,afternoon,weekday,cloudy,uber,no,0,36,direct,460.12
SCV20002222,airport,office_area,13.04,53.30,medium,afternoon,weekday,rainy,uber,no,0,71,direct,717.88
SCV20002223,residential,commercial,11.31,30.90,low,night,weekday,clear,auto,no,0,107,direct,178.95
SCV20002224,residential,office_area,5.65,80.10,medium,evening,weekday,cloudy,metro,yes,3,1684,multimodal,29.43
SCV20002225,airport,residential,25.16,96.30,medium,morning,weekend,clear,uber,no,1,18,direct,1138.28
SCV20002226,college_area,commercial,8.51,29.80,low,night,weekday,clear,ola,no,0,133,direct,271.94
SCV20002227,metro_station,office_area,5.96,20.80,low,morning,weekend,rainy,auto,no,0,168,direct,131.11
SCV20002228,residential,commercial,3.38,21.20,low,afternoon,weekday,cloudy,auto,no,1,656,multimodal,113.32
SCV20002229,commercial,office_area,3.46,36.80,high,evening,weekday,clear,ola,yes,1,100,direct,344.82
SCV20002230,residential,office_area,15.03,74.30,medium,evening,weekday,clear,auto,yes,0,15,direct,362.61
SCV20002231,residential,commercial,12.65,127.20,high,evening,weekday,cloudy,bus,yes,1,1576,multimodal,48.13
SCV20002232,college_area,metro_station,7.47,29.10,low,evening,weekend,clear,uber,no,0,50,direct,360.17
SCV20002233,commercial,office_area,8.61,36.80,medium,afternoon,weekday,clear,auto,yes,0,121,direct,229.09
SCV20002234,residential,commercial,9.89,73.30,medium,evening,weekend,cloudy,bus,yes,1,1529,multimodal,37.81
SCV20002235,residential,shopping_area,7.40,41.20,medium,evening,weekday,clear,rapido,yes,0,75,direct,138.49
SCV20002236,college_area,office_area,10.10,73.30,medium,afternoon,weekday,cloudy,uber,yes,2,1264,multimodal,727.78
SCV20002237,college_area,commercial,13.03,56.50,medium,afternoon,weekday,clear,ola,yes,0,110,direct,514.01
SCV20002238,commercial,office_area,3.85,40.90,high,evening,weekday,rainy,rapido,yes,0,0,direct,132.92
SCV20002239,metro_station,commercial,4.96,24.90,medium,morning,weekday,clear,ola,yes,0,124,direct,266.76
SCV20002240,metro_station,commercial,6.76,78.10,high,evening,weekday,rainy,bus,yes,1,1231,multimodal,41.26
SCV20002241,commercial,office_area,9.10,89.70,medium,evening,weekend,cloudy,bus,yes,2,1365,multimodal,31.64
SCV20002242,residential,commercial,6.47,26.70,medium,morning,weekday,clear,auto,yes,0,2,direct,151.96
SCV20002243,residential,commercial,9.92,28.50,low,night,weekday,cloudy,ola,no,0,113,direct,307.81
SCV20002244,residential,shopping_area,5.80,54.90,low,night,weekend,clear,bus,no,1,1502,multimodal,10.00
SCV20002245,commercial,residential,9.39,31.50,low,night,weekday,clear,ola,no,0,90,direct,303.59
SCV20002246,college_area,residential,7.26,74.50,high,morning,weekday,rainy,metro,yes,3,2379,multimodal,37.44
SCV20002247,airport,metro_station,27.39,150.00,high,evening,weekday,cloudy,rapido,yes,1,97,direct,610.86
SCV20002248,airport,commercial,28.24,107.70,medium,afternoon,weekday,cloudy,uber,yes,1,705,multimodal,1456.51
SCV20002249,commercial,metro_station,6.02,40.00,medium,evening,weekend,clear,auto,yes,0,247,direct,162.95
SCV20002250,commercial,residential,11.28,26.60,low,night,weekday,rainy,uber,no,1,197,direct,503.50
SCV20002251,airport,commercial,23.91,121.40,medium,evening,weekday,clear,rapido,yes,1,79,direct,411.34
SCV20002252,commercial,shopping_area,5.75,12.50,low,morning,weekend,cloudy,metro,no,0,234,direct,36.31
SCV20002253,residential,commercial,12.45,57.60,medium,evening,weekend,rainy,auto,no,0,57,direct,316.17
SCV20002254,residential,office_area,13.50,45.10,low,afternoon,weekday,clear,uber,no,0,76,direct,524.16
SCV20002255,college_area,residential,8.83,77.80,low,morning,weekend,clear,metro,no,3,2296,multimodal,10.00
SCV20002256,commercial,office_area,6.35,53.30,high,morning,weekday,rainy,rapido,yes,0,0,direct,193.28
SCV20002257,metro_station,residential,6.22,31.60,medium,afternoon,weekday,rainy,auto,no,0,91,direct,161.34
SCV20002258,college_area,commercial,7.42,55.40,medium,morning,weekday,cloudy,ola,yes,1,1038,multimodal,434.53
SCV20002259,airport,office_area,17.49,90.90,medium,evening,weekend,rainy,uber,no,0,46,direct,1013.58
SCV20002260,residential,office_area,11.01,74.30,medium,evening,weekday,clear,bus,yes,1,925,multimodal,41.50
SCV20002261,metro_station,shopping_area,3.21,31.40,low,night,weekday,rainy,metro,no,1,1431,multimodal,27.59
SCV20002262,college_area,metro_station,5.56,48.90,medium,morning,weekday,rainy,metro,yes,1,1345,multimodal,10.00
SCV20002263,commercial,shopping_area,3.43,33.80,medium,evening,weekend,clear,uber,no,0,60,direct,339.82
SCV20002264,commercial,shopping_area,9.94,36.40,medium,afternoon,weekday,clear,uber,yes,0,131,direct,491.58
SCV20002265,residential,metro_station,6.05,62.50,medium,afternoon,weekday,cloudy,auto,no,3,1633,multimodal,202.21
SCV20002266,commercial,residential,3.43,28.40,medium,evening,weekday,cloudy,auto,yes,0,179,direct,136.12
SCV20002267,commercial,residential,7.78,25.00,low,afternoon,weekend,rainy,uber,no,0,49,direct,389.58
SCV20002268,college_area,residential,7.85,31.90,medium,afternoon,weekday,cloudy,rapido,yes,0,112,direct,132.97
SCV20002269,residential,office_area,14.28,141.30,high,evening,weekday,rainy,metro,yes,1,957,multimodal,46.56
SCV20002270,commercial,metro_station,6.84,40.20,medium,morning,weekday,clear,ola,yes,0,115,direct,318.44
SCV20002271,commercial,metro_station,2.16,15.20,low,afternoon,weekday,clear,uber,no,0,130,direct,177.72
SCV20002272,college_area,residential,6.37,25.00,low,afternoon,weekday,clear,ola,no,0,28,direct,239.54
SCV20002273,commercial,residential,7.55,72.00,medium,night,weekday,clear,auto,yes,3,2316,multimodal,271.90
SCV20002274,metro_station,shopping_area,5.78,35.30,medium,evening,weekend,clear,rapido,no,0,45,direct,113.47
SCV20002275,residential,commercial,13.22,33.00,low,night,weekday,cloudy,auto,no,0,89,direct,248.24
SCV20002276,college_area,residential,4.80,29.00,low,night,weekend,clear,rapido,no,1,652,multimodal,97.55
SCV20002277,commercial,residential,9.48,32.50,low,night,weekday,rainy,metro,no,1,298,direct,22.09
SCV20002278,residential,commercial,11.12,70.90,medium,evening,weekday,rainy,bus,no,1,1097,multimodal,38.60
SCV20002279,commercial,office_area,8.18,62.60,medium,afternoon,weekend,clear,bus,yes,1,1164,multimodal,23.94
SCV20002280,college_area,metro_station,6.18,48.20,medium,evening,weekday,clear,ola,yes,1,962,multimodal,387.71
SCV20002281,airport,office_area,25.66,150.00,high,evening,weekday,rainy,ola,yes,0,200,direct,1500.00
SCV20002282,metro_station,commercial,7.64,47.10,medium,evening,weekday,clear,ola,no,1,29,direct,329.55
SCV20002283,airport,metro_station,21.84,77.10,medium,afternoon,weekday,clear,ola,yes,0,65,direct,1072.63
SCV20002284,airport,residential,38.53,150.00,high,evening,weekday,clear,uber,yes,0,31,direct,1500.00
SCV20002285,metro_station,commercial,4.27,39.30,high,morning,weekday,rainy,rapido,yes,0,75,direct,156.75
SCV20002286,residential,metro_station,3.97,19.60,medium,afternoon,weekday,clear,rapido,no,0,154,direct,48.36
SCV20002287,commercial,office_area,5.73,35.50,medium,evening,weekday,cloudy,auto,yes,0,59,direct,176.11
SCV20002288,commercial,shopping_area,6.25,39.60,medium,evening,weekday,clear,uber,yes,0,64,direct,435.01
SCV20002289,metro_station,commercial,1.69,24.70,high,evening,weekday,clear,uber,yes,1,77,direct,315.01
SCV20002290,college_area,office_area,10.51,41.40,medium,morning,weekday,cloudy,auto,yes,0,171,direct,238.79
SCV20002291,college_area,metro_station,5.94,25.70,low,night,weekday,rainy,rapido,no,0,0,direct,96.79
SCV20002292,residential,shopping_area,6.24,15.00,low,night,weekday,clear,uber,no,0,98,direct,278.76
SCV20002293,airport,office_area,25.37,96.00,low,afternoon,weekend,clear,metro,no,1,647,multimodal,41.79
SCV20002294,airport,metro_station,27.74,92.40,low,morning,weekend,clear,ola,no,0,72,direct,839.61
SCV20002295,residential,metro_station,7.62,22.40,low,afternoon,weekend,clear,auto,no,1,32,direct,112.28
SCV20002296,residential,office_area,12.22,71.20,medium,afternoon,weekday,clear,bus,yes,1,813,multimodal,33.40
SCV20002297,residential,commercial,7.96,26.00,low,afternoon,weekend,clear,uber,no,0,78,direct,323.71
SCV20002298,airport,commercial,20.71,107.90,high,morning,weekday,clear,ola,yes,0,167,direct,1149.25
SCV20002299,metro_station,commercial,6.73,19.60,low,afternoon,weekday,rainy,auto,no,0,49,direct,165.55
SCV20002300,residential,metro_station,5.50,24.80,medium,afternoon,weekday,clear,rapido,yes,0,100,direct,95.88
SCV20002301,commercial,residential,6.58,32.00,medium,morning,weekend,rainy,uber,no,0,0,direct,410.06
